_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,doc_title,passage,pid,qid,relevance_gold,statement,url
2011673301,False,finalized,5,11/15/2018 13:23:36,5,1.0,Los Angeles bid for the 2016 Summer Olympics,"Phil Jackson. Los Angeles Sports Organization (Lakers, Clippers, Galaxy, Kings, Dodgers, Angels, etc.). California Governor Arnold Schwarzenegger.",Los Angeles bid for the 2016 Summer Olympics#83,21,,Arnold Schwarzenegger is Politician Of California ,https://en.wikipedia.org/wiki/Los Angeles bid for the 2016 Summer Olympics
2011673302,False,finalized,5,11/15/2018 13:22:08,0,1.0,Joe Biden,"Biden was given an 85 percent lifetime approval rating from AFL-CIO, and he voted for the North American Free Trade Agreement (NAFTA). Biden has received honorary degrees fromthe University of Scranton (1976),Saint Joseph's University (LL.D 1981),Widener University School of Law (2000),Emerson College (2003),his alma mater the University of Delaware (2004),Suffolk University Law School (2005), and his other alma mater Syracuse University (LL.D 2009) University of Pennsylvania (LL.D 2013) Miami Dade College (2014) Trinity College, Dublin (LL.D 2016) Colby College (LL.D 2017) Morgan State University (DPS 2017) University of South Carolina (DPA 2017)Biden also received the Chancellor Medal from his alma mater, Syracuse University, in 1980, and in 2005, he received the George Arents Pioneer Medal—Syracuse's highest alumni award—""for excellence in public affairs. ""In 2008, Biden received the Best of Congress Award, for ""improving the American quality of life through family-friendly work policies,"" from Working Mother magazine.",Joe Biden#486,43,,Joe Biden was Born In Scranton Pennsylvania ,https://en.wikipedia.org/wiki/Joe Biden
2011673303,False,finalized,5,11/15/2018 13:25:25,0,1.0,Einstein family,"At the end of 1919, Albert took his terminally-ill mother out of the sanatorium in Luzern and brought her to Haberlandstrasse 5, Berlin, to stay with him and his second wife, Elsa, where she later died.Hermann Einstein (30 August 1847 – 10 October 1902) was the father of Albert Einstein.Hermann Einstein (also known as Hermann Moos) was born in Buchau, Kingdom of Württemberg to Abraham Einstein and Helene Moos (3 July 1814 – 20 August 1887).",Einstein family#43,6,,Albert Einstein was Born On Date 1879-03-14 ,https://en.wikipedia.org/wiki/Einstein family
2011673304,False,finalized,4,11/15/2018 13:25:48,0,0.4976,Data General,"He subsequently worked for Software Arts, Lotus Development, Iris Associates, and Groove Networks. Groove Networks was acquired by Microsoft in 2005, and Ozzie replaced Bill Gates as chief software architect at Microsoft from 2006 until 2010. Jonathan Sachs co-founded Lotus Development where he authored 1-2-3.",Data General#183,36,,Bill Gates created Microsoft ,https://en.wikipedia.org/wiki/Data General
2011673305,False,finalized,4,11/15/2018 13:14:21,5,1.0,Arnold Schwarzenegger,"He went on to have a relationship with both Moray and Shriver until August 1978, when Moray (who knew of his relationship with Shriver) issued an ultimatum. On April 26, 1986, Schwarzenegger married Shriver in Hyannis, Massachusetts. The Rev. John Baptist Riordan performed the ceremony at St. Francis Xavier Catholic Church.",Arnold Schwarzenegger#446,20,,Arnold Schwarzenegger is Married To Maria Shriver ,https://en.wikipedia.org/wiki/Arnold Schwarzenegger
2011673306,False,finalized,3,11/15/2018 13:07:17,5,1.0,Bill Gates,"William Henry Gates III KBE (born October 28, 1955) is an American business magnate, investor, author, philanthropist, humanitarian, and principal founder of Microsoft Corporation. During his career at Microsoft, Gates held the positions of chairman, CEO and chief software architect, while also being the largest individual shareholder until May 2014. In 1975, Gates and Paul Allen launched Microsoft, which became the world's largest PC software company.",Bill Gates#0,36,,Bill Gates created Microsoft ,https://en.wikipedia.org/wiki/Bill Gates
2011673307,False,finalized,4,11/15/2018 13:13:05,3,0.5,Czech Republic,"Puppetry and marionette exhibitions are very popular, with a number of puppet festivals throughout the country. Aquapalace Praha in Čestlice near Prague, is the biggest water park in central Europe. The Czech Republic has a number of beer festivals, including: Czech Beer Festival (the biggest Czech beer festival, it is usually 17 days long and held every year in May in Prague), Pilsner Fest (every year in August in Plzeň), The Olomoucký pivní festival (in Olomouc) or festival Slavnosti piva v Českých Budějovicích (in České Budějovice).",Czech Republic#424,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Czech Republic
2011673308,False,finalized,5,11/15/2018 13:23:36,5,0.7985,Hitler oath,"Die Vereidigung der Wehrmacht auf Adolf Hitler, 2.8.1934""Ich schwöre bei Gott diesen heiligen Eid,daß ich dem Führer des Deutschen Reiches und VolkesAdolf Hitler, dem Oberbefehlshaber der Wehrmacht,unbedingten Gehorsam leisten und als tapferer Soldat bereit sein will,jederzeit für diesen Eid mein Leben einzusetzen.""The Wehrmacht Oath of Loyalty to Adolf Hitler, 2 August 1934""I swear to God this sacred oaththat to the Leader of the German Empire and people,Adolf Hitler, supreme commander of the armed forces,I shall render unconditional obedience and that as a brave soldier I shall at all times be preparedto give my life for this oath.""Diensteid der öffentlichen Beamten""Ich schwöre: Ich werde dem Führer des Deutschen Reiches und VolkesAdolf Hitler treu und gehorsam sein, die Gesetze beachten,und meine Amtspflichten gewissenhaft erfüllen, so wahr mir Gott helfe.""",Hitler oath#18,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/Hitler oath
2011673309,False,finalized,3,11/15/2018 17:02:05,3,0.6645,George Wallace,"The University of South Alabama, a new state university in Mobile, was chartered in 1963 during Wallace's first year in office as governor.On November 15–20, 1963, in Dallas, Texas, Wallace announced his intention to oppose the incumbent President, John F. Kennedy, for the 1964 Democratic presidential nomination.Days later in Dallas, Kennedy was assassinated, and Vice President Lyndon B. Johnson succeeded him as president.",George Wallace#76,46,,John F. Kennedy died On Date 1963-11-22 John F. Kennedy died In Dallas ,https://en.wikipedia.org/wiki/George Wallace
2011673310,False,finalized,3,11/15/2018 13:17:38,3,1.0,Outline of Albert Einstein,List of things named after Albert Einstein. Einstein Papers Project. The Einstein Theory of Relativity (1923 documentary).,Outline of Albert Einstein#49,11,,Albert Einstein is Known For Special relativity ,https://en.wikipedia.org/wiki/Outline of Albert Einstein
2011673311,False,finalized,5,11/15/2018 16:33:23,0,1.0,Joseph Stiglitz,"Along with his technical economic publications (he has published over 300 technical articles), Stiglitz is the author of books on issues from patent law to abuses in international trade. From the jacket: In The Great Divide, Joseph E. Stiglitz expands on the diagnosis he offered in his best-selling book The Price of Inequality and suggests ways to counter America's growing problem. Stiglitz argues that inequality is a choice the cumulative result of unjust policies and misguided priorities.",Joseph Stiglitz#191,52,,Gertrude B. Elion has Won Prize Nobel Prize Joseph Stiglitz has Won Prize Nobel Prize ,https://en.wikipedia.org/wiki/Joseph Stiglitz
2011673312,False,finalized,4,11/15/2018 16:33:23,5,0.7488,Merrill Moore,"During World War II, Moore served as a psychiatrist in the United States Army's Bougainville Campaign as well as in New Zealand.On September 22, 1942, Moore gave a speech about Adolf Hitler's Mein Kampf entitled What Hitler means in ""Mein Kampf"" at the Fitzsimons Army Medical Center in Denver, Colorado; a year later, it was reprinted in Military Surgeon.Moore served as Lieutenant-Colonel in Nanking, where he was ""director of medical operations"".",Merrill Moore#21,5,,Adolf Hitler created Mein Kampf ,https://en.wikipedia.org/wiki/Merrill Moore
2011673313,False,finalized,3,11/15/2018 13:21:00,5,1.0,Lucy Dunn,"Before joining the Business Council, Dunn was appointed by Governor Arnold Schwarzenegger in 2004 to serve as Director of the California Department of Housing and Community Development. In June 2008, Governor Schwarzenegger appointed her to the California Transportation Commission and in March 2012, Governor Jerry Brown appointed her to serve a second term. In 2012, she was appointed by the Ontario City Council to the board of the newly created Ontario International Airport Authority.",Lucy Dunn#5,19,,Arnold Schwarzenegger is Leader Of California ,https://en.wikipedia.org/wiki/Lucy Dunn
2011673314,False,finalized,5,11/15/2018 13:28:05,5,0.6,Arnold Schwarzenegger,"The pregnant Baena was working in the home while Shriver was pregnant with the youngest of the couple's four children. Baena's son with Schwarzenegger, Joseph, was born on October 2, 1997, and Shriver gave birth to Christopher a few days before on September 27, 1997. Schwarzenegger says it took seven or eight years before he found out that he had fathered a child with his housekeeper.",Arnold Schwarzenegger#458,20,,Arnold Schwarzenegger is Married To Maria Shriver ,https://en.wikipedia.org/wiki/Arnold Schwarzenegger
2011673315,False,finalized,5,11/15/2018 13:26:03,0,0.5985,Chodov,"Chodov (Domažlice District), village in the Plzeň Region, Czech Republic.Chodov (Prague), suburb of Prague, Czech Republic.Chodov (Prague Metro), metro station in the Prague suburb of the same name.",Chodov#2,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Chodov
2011673316,False,finalized,3,11/15/2018 13:14:52,0,1.0,"Mila, Algeria","Charles Lavigne, Jesuit Order ( S.J.) (1887.09.13 – 1898.08.27). Jean-Marie Tissot, Fransalians (M.S.F.S.) (1863.08.11 – 1886.09.01). William Bernard Allen Collier, Benedictine Confederation (O.S.B.) (1840.02.14 – 1847.12.07).","Mila, Algeria#35",48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,"https://en.wikipedia.org/wiki/Mila, Algeria"
2011673317,False,finalized,3,11/15/2018 13:14:52,5,1.0,Covered bridge,"Covered bridges are popular in folklore and fiction. North American covered bridges received much recognition as a result of the success of the 1992 novel, The Bridges of Madison County written by Robert James Waller and made into a Hollywood motion picture starring Meryl Streep and Clint Eastwood. The Roseman Covered Bridge from 1883 in Iowa became famous when it was featured in both the novel and the film.",Covered bridge#84,33,,Clint Eastwood acted In The Bridges of Madison County ,https://en.wikipedia.org/wiki/Covered bridge
2011673318,False,finalized,4,11/15/2018 13:26:27,0,1.0,Clint Eastwood,"Pale Rider became one of Eastwood's most successful films to date. It was hailed as one of the best films of 1985 and the best western to appear for a considerable period, with Gene Siskel of the Chicago Tribune remarking, ""This year (1985) will go down in film history as the moment Clint Eastwood finally earned respect as an artist"". In 1986, Eastwood co-starred with Marsha Mason in the military drama Heartbreak Ridge, about the 1983 United States invasion of Grenada.",Clint Eastwood#229,32,,Clint Eastwood acted In Space Cowboys ,https://en.wikipedia.org/wiki/Clint Eastwood
2011673319,False,finalized,3,11/15/2018 13:03:14,0,1.0,Tony Rodham,"In the summer of 2005, Tony Rodham married Megan Madden of Vienna, Virginia. The couple have two children and settled in Vienna. As of mid-2007, Tony Rodham was helping Hillary Clinton raise funds in Pennsylvania for her 2008 presidential campaign.",Tony Rodham#48,34,,Bill Clinton is Married To Hillary Rodham Clinton ,https://en.wikipedia.org/wiki/Tony Rodham
2011673320,False,finalized,5,11/15/2018 13:25:25,0,1.0,Patrick Kennedy,"Patrick Kennedy may refer to:  P. J. Kennedy (1858–1929), grandfather of John F. Kennedy. Patrick Bouvier Kennedy (1963), son of John F. Kennedy who died in infancy. Patrick J. Kennedy (born 1967), former Rhode Island congressman and son of Ted Kennedy.",Patrick Kennedy#0,46,,John F. Kennedy died On Date 1963-11-22 John F. Kennedy died In Dallas ,https://en.wikipedia.org/wiki/Patrick Kennedy
2011673321,False,finalized,4,11/15/2018 13:25:48,5,1.0,Outline of the Czech Republic,Capital of the Czech Republic: Prague. Elections in the Czech Republic. Political parties in the Czech Republic.,Outline of the Czech Republic#47,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Outline of the Czech Republic
2011673322,False,finalized,4,11/15/2018 13:23:10,0,1.0,Allianz,"|235x235px]]In April 2001, Allianz agreed to acquire the 80 per cent of Dresdner Bank that it did not already own for US$20 billion. As part of the transaction, Allianz agreed to sell its 13.5 per cent stake in HypoVereinsbank to Munich Re, and to acquire Munich Re's 40 per cent stake in Allianz Leben. Following completion of the acquisition, Allianz and Dresdner Bank combined their asset management activities by forming Allianz Global Investors.",Allianz#38,13,,Allianz Arena is Located In Munich ,https://en.wikipedia.org/wiki/Allianz
